Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-June-2022,780.00,782.15,766.75,770.20,776.273124124866156000,24282,1199,18849464.00,4525,18.64,15.40,-9.80
2-June-2022,787.00,787.40,769.40,775.30,776.244888319049868412,74095,1866,57515865.00,22228,30.00,18.00,-11.70
1-June-2022,778.00,784.45,775.35,780.15,779.194518620092378752,55424,1747,43186077.00,11904,21.48,9.10,2.15
31-May-2022,782.60,791.10,775.25,779.70,784.891765943853583374,26609,1897,20885185.00,9710,36.49,15.85,-2.90
30-May-2022,769.00,787.40,762.15,782.60,779.981908614861906513,57099,2730,44536187.00,13928,24.39,25.25,13.60
27-May-2022,748.00,762.70,746.60,757.20,755.656734658247737655,34367,2035,25969655.00,4387,12.77,16.10,9.20
26-May-2022,758.55,765.45,733.25,747.30,745.404148102029301321,51397,2858,38311537.00,7980,15.53,32.20,-11.25
25-May-2022,789.00,797.40,758.50,763.60,772.596962078357427194,47730,5860,36876053.00,19556,40.97,38.90,-25.40
24-May-2022,781.00,798.80,781.00,793.00,791.746097541779258598,38117,1716,30178986.00,8854,23.23,17.80,12.00
23-May-2022,805.30,814.90,789.00,790.95,800.265246699373778469,150426,2654,120380700.00,15258,10.14,25.90,-14.35
20-May-2022,818.00,827.30,804.00,808.05,814.565828904782834538,75081,3148,61158417.00,17469,23.27,23.30,-9.95
19-May-2022,801.50,816.05,801.50,814.10,808.821709172753759268,144842,2877,117151354.00,105844,73.08,14.55,12.60
18-May-2022,820.00,826.95,809.70,821.65,817.400894086219350969,73371,2462,59973521.00,37139,50.62,17.25,1.65
17-May-2022,814.80,819.85,799.15,817.45,811.419552408834229577,163274,3457,132483716.00,127048,77.81,20.70,2.65
16-May-2022,790.00,806.65,775.90,802.05,796.594135680118396363,75678,2364,60284651.00,19353,25.57,30.75,12.05
13-May-2022,767.55,795.00,767.55,782.40,787.759785853820353101,108524,2782,85490843.00,53340,49.15,27.45,14.85
12-May-2022,790.00,790.00,753.55,766.35,771.038572790653701789,248569,4033,191656287.00,206244,82.97,36.45,-23.65
11-May-2022,800.00,812.70,783.00,792.05,795.571308949335727419,115841,4490,92159776.00,44243,38.19,29.70,-7.95
10-May-2022,784.00,800.35,779.10,789.90,788.179055297911033921,268889,6068,211932678.00,154411,57.43,21.25,5.90
9-May-2022,767.00,806.15,767.00,777.55,789.718487482978946265,143205,5586,113091636.00,12646,8.83,39.15,10.55
6-May-2022,802.60,813.15,779.80,786.80,791.015742470832291191,203907,5908,161293647.00,46286,22.70,33.35,-15.80
5-May-2022,825.20,841.10,819.70,823.95,828.991417661122106509,393599,3868,326290193.00,224967,57.16,21.40,-1.25
4-May-2022,830.00,848.00,817.05,824.20,830.864733738154857087,972445,5105,807970256.00,892628,91.79,30.95,-5.80
2-May-2022,821.90,837.20,813.00,829.65,828.493994861344910073,564350,7482,467560586.00,467296,82.80,24.20,7.75
29-April-2022,830.00,833.40,816.45,821.90,826.382542595399914410,413601,8454,341792646.00,309237,74.77,16.95,-8.10
28-April-2022,805.30,827.55,804.40,825.30,817.842222928429952404,541232,7111,442642382.00,445605,82.33,23.15,20.00
27-April-2022,804.00,810.00,794.00,797.40,797.679447669557323395,83718,2997,66780128.00,52377,62.56,16.00,-6.60
26-April-2022,807.95,819.30,807.95,812.75,814.090397154712507409,30366,1224,24720669.00,9736,32.06,11.35,4.80
25-April-2022,804.10,808.00,791.25,802.95,799.851998904709748083,51128,2432,40894833.00,16908,33.07,16.75,-1.15
22-April-2022,826.00,827.00,812.00,817.00,817.123367293942909286,412046,4922,336692415.00,297526,72.21,15.00,-9.00
21-April-2022,832.90,833.85,821.40,828.40,826.577945170336426606,226082,4933,186874395.00,131911,58.35,12.45,-4.50
20-April-2022,810.00,827.00,808.65,825.45,816.251661930650888597,231207,5575,188723098.00,147085,63.62,18.35,15.45
19-April-2022,804.80,823.90,800.00,805.10,816.208832801099569882,292478,4341,238723127.00,210114,71.84,23.90,0.30
18-April-2022,810.00,816.80,792.80,804.95,803.460770304537082159,242138,6237,194548384.00,169343,69.94,24.00,-5.05
13-April-2022,811.80,836.00,806.00,818.80,825.007219491137516420,268717,8582,221693465.00,95322,35.47,30.00,7.00
12-April-2022,819.65,819.65,800.50,806.20,808.904681666894905122,335906,9169,271715936.00,269873,80.34,19.15,-13.45
11-April-2022,816.00,823.75,809.80,820.10,815.847712937818081307,640363,11120,522438689.00,425054,66.38,13.95,4.10
8-April-2022,805.00,819.25,805.00,810.00,811.269754965055153913,83131,2048,67441666.00,35866,43.14,14.25,5.00
7-April-2022,802.30,808.85,790.45,801.90,802.704109091851813444,192865,3418,154813528.00,127215,65.96,18.40,-0.40
6-April-2022,799.00,811.65,793.00,804.30,805.342805868061728081,118131,3704,95135951.00,78744,66.66,18.65,5.30
5-April-2022,791.00,800.45,790.30,793.40,793.942285189176324366,151261,4669,120092504.00,89115,58.91,10.15,2.40
4-April-2022,784.20,790.00,779.40,784.75,786.099946985998066548,32067,1891,25207867.00,10311,32.15,10.60,0.55
1-April-2022,772.00,783.40,770.00,781.35,777.364769841103251401,47641,2247,37034435.00,16675,35.00,13.40,9.35
31-March-2022,770.20,777.25,765.60,769.70,770.509369536713286713,36608,2152,28206807.00,11055,30.20,11.65,-0.50
30-March-2022,780.00,785.65,774.05,775.60,779.264810231737076201,57781,2492,45026700.00,19991,34.60,11.60,-4.40
29-March-2022,788.00,790.55,779.30,782.20,784.627681688041730399,25497,1152,20005652.00,7776,30.50,11.25,-5.80
28-March-2022,796.00,797.70,778.05,780.70,784.848153611125744086,37966,1904,29797545.00,9583,25.24,19.65,-15.30
25-March-2022,805.60,814.70,792.00,798.15,808.130487679630902440,126579,2680,102292349.00,27486,21.71,22.70,-7.45
24-March-2022,795.00,801.75,789.15,798.65,796.556581685744016649,38440,2024,30619635.00,10744,27.95,12.60,3.65
23-March-2022,781.50,796.30,780.20,793.50,788.364042291110654896,38968,1641,30720970.00,10633,27.29,16.10,12.00
22-March-2022,776.00,787.00,771.55,780.40,779.642810566074877889,81279,2505,63368588.00,15537,19.12,15.45,4.40
21-March-2022,769.80,777.50,760.35,775.80,771.321907908321288457,43587,1754,33619608.00,10406,23.87,17.15,6.00
17-March-2022,754.75,764.50,754.50,761.40,758.972300233541254027,33827,1410,25673756.00,9712,28.71,10.00,6.65
16-March-2022,752.80,756.35,744.35,751.70,750.436170360399117389,72059,2462,54075680.00,12677,17.59,12.00,-1.10
15-March-2022,731.10,746.00,728.70,740.65,739.328025395514491444,77494,4597,57293486.00,28980,37.40,17.30,9.55
14-March-2022,726.00,733.80,720.30,730.45,729.082233549798663966,42963,1318,31323560.00,9093,21.16,13.50,4.45
11-March-2022,728.80,728.80,715.95,725.25,722.766155393512698013,47724,2183,34493292.00,8469,17.75,12.85,-3.55
10-March-2022,733.00,742.00,720.05,724.15,731.437013223743081562,90519,4384,66208947.00,15058,16.64,21.95,-8.85
9-March-2022,730.00,734.55,713.00,725.15,722.760264565960205236,91017,5942,65783471.00,17024,18.70,21.55,-4.85
8-March-2022,732.00,740.00,707.50,724.05,722.619228955028128990,173842,6679,125621572.00,27188,15.64,32.50,-7.95
7-March-2022,708.00,734.95,686.05,732.00,713.842025393709716660,242501,9766,173107405.00,22671,9.35,48.90,24.00
4-March-2022,709.15,735.95,704.75,713.50,723.403069182684977775,341068,11013,246729638.00,65736,19.27,31.20,4.35
3-March-2022,707.00,724.25,689.00,714.75,699.274551423375871003,621410,9157,434536199.00,389382,62.66,35.25,7.75
2-March-2022,665.00,697.25,661.10,689.10,683.756223209893893612,227696,7147,155688557.00,47502,20.86,36.15,24.10
28-February-2022,650.60,668.90,644.50,665.70,654.666046832968292933,136058,5440,89072553.00,,,24.40,15.10
25-February-2022,664.00,664.00,644.90,654.90,655.040405842611095251,168144,7312,110141114.00,46302,27.54,19.10,-9.10
24-February-2022,678.00,678.00,625.00,632.35,650.651840203136496761,138626,5838,90197262.00,33289,24.01,53.00,-45.65
23-February-2022,706.70,706.70,684.65,686.95,693.139389089648774968,196199,3431,135993255.00,134077,68.34,22.05,-19.75
22-February-2022,694.00,695.50,677.00,693.15,684.632087980656735044,64105,2334,43888340.00,12829,20.01,18.50,-0.85
21-February-2022,721.00,723.05,701.80,703.80,706.469434603187240423,150726,4526,106483312.00,88291,58.58,21.25,-17.20
18-February-2022,726.00,736.05,719.35,725.10,727.546137356093687971,62975,1907,45817218.00,20793,33.02,16.70,-0.90
17-February-2022,740.00,742.20,725.65,726.65,732.564290891519690746,20695,1209,15160418.00,3160,15.27,16.55,-13.35
16-February-2022,745.10,749.40,733.10,735.75,743.204070079256301769,33562,1948,24943415.00,4242,12.64,16.30,-9.35
15-February-2022,717.75,746.45,715.15,744.45,726.483597854414583362,72521,3671,52685317.00,19858,27.38,31.30,26.70
14-February-2022,749.95,749.95,717.55,723.20,737.695564476647410163,51065,2795,37670424.00,7097,13.90,32.40,-26.75
11-February-2022,773.95,773.95,750.65,752.80,757.664854917401352392,46732,2628,35407194.00,12048,25.78,23.30,-21.15
10-February-2022,779.90,779.90,768.05,770.35,773.176705146823540994,40627,1675,31411850.00,5900,14.52,11.85,-9.55
9-February-2022,770.00,772.95,760.10,770.40,766.985550036472263711,28789,1066,22080747.00,6794,23.60,12.85,0.40
8-February-2022,760.00,763.65,744.00,758.15,755.368308383459213362,66333,3382,50105846.00,15452,23.29,19.65,-1.85
7-February-2022,767.50,774.55,750.75,757.05,761.772217296933753171,32711,1575,24918331.00,5663,17.31,23.80,-10.45
4-February-2022,773.95,776.60,765.00,767.00,771.080225588945309248,48052,2192,37051947.00,14041,29.22,11.60,-6.95
3-February-2022,794.00,794.00,771.10,773.95,776.291106429749038285,109180,1257,84755463.00,84006,76.94,22.90,-20.05
2-February-2022,786.30,799.60,782.30,785.60,790.960522478230073746,48002,1780,37967687.00,9165,19.09,17.30,-0.70
1-February-2022,787.90,795.75,767.40,784.95,781.567215512465373961,225625,6208,176341103.00,122188,54.16,28.35,-2.95
31-January-2022,798.00,812.00,775.00,776.35,796.237707731001574877,212715,8693,169371704.00,28715,13.50,37.00,-21.65
28-January-2022,780.00,806.05,778.00,790.55,792.736772311364540511,82951,3060,65758308.00,15022,18.11,28.05,10.55
27-January-2022,797.95,797.95,765.05,771.60,774.763463119120825595,65698,3468,50900410.00,10251,15.60,32.90,-26.35
25-January-2022,757.00,795.00,745.85,790.10,771.835890061941232111,262184,4745,202363021.00,29755,11.35,49.15,33.10
24-January-2022,786.70,786.70,755.60,763.45,770.129154813594849528,53432,2332,41149541.00,10161,19.02,31.10,-23.25
21-January-2022,805.00,805.00,780.15,786.70,794.532347452752094060,71273,3667,56628704.00,20515,28.78,24.85,-18.30
20-January-2022,823.75,823.75,804.15,808.45,812.216914971564146401,57322,1931,46557898.00,13534,23.61,19.60,-15.30
19-January-2022,796.00,814.75,790.00,812.85,805.721462703373803577,69269,2560,55811520.00,10147,14.65,24.75,16.85
18-January-2022,825.00,825.00,796.15,799.05,809.323289321287931433,107925,4627,87346216.00,36723,34.03,28.85,-25.95
17-January-2022,830.00,830.40,816.00,825.45,823.333223333009802970,51515,1733,42414011.00,12376,24.02,14.40,-4.55
14-January-2022,837.95,837.95,818.10,823.95,825.506698767023934241,99272,4350,81949701.00,36965,37.24,19.85,-14.00
13-January-2022,825.00,844.75,823.95,841.15,837.633213355383334954,92517,3436,77495312.00,21886,23.66,20.80,16.15
12-January-2022,819.15,824.60,812.60,821.90,819.275841874084919472,34150,1430,27978270.00,11214,32.84,12.00,2.75
11-January-2022,823.70,827.65,815.80,819.15,820.380603637817309614,125075,4921,102609104.00,71837,57.44,11.85,-4.55
10-January-2022,791.00,825.00,791.00,821.80,812.842868330746557689,351145,12691,285425709.00,187636,53.44,34.00,30.80
7-January-2022,784.90,790.50,777.00,789.25,784.526330097708409959,62533,2144,49058785.00,20078,32.11,13.50,4.35
6-January-2022,764.50,787.00,759.40,782.70,778.315887619540331952,259013,8349,201593933.00,95035,36.69,27.60,18.20
5-January-2022,761.55,769.25,757.30,764.65,762.256648488520837541,59412,2179,45287192.00,25806,43.44,11.95,3.10
4-January-2022,767.00,768.10,756.00,761.80,761.175482129641722171,45942,2063,34969924.00,23627,51.43,12.10,-5.20
3-January-2022,755.00,766.45,750.25,764.50,759.503329124095970611,34844,1235,26464134.00,7469,21.44,16.20,9.50
31-December-2021,742.75,757.45,742.75,747.05,751.070537107198573657,53844,1769,40440642.00,15472,28.73,14.70,4.30
30-December-2021,751.00,760.00,745.15,747.55,751.743240111248454882,25888,1051,19461129.00,7105,27.45,14.85,-3.45
29-December-2021,762.10,767.00,755.30,758.10,760.035262701823262065,56547,2247,42977714.00,25643,45.35,11.70,-4.00
28-December-2021,765.40,765.40,757.20,762.10,761.604708884249594061,43110,1404,32832779.00,8355,19.38,8.20,-3.30
27-December-2021,741.00,760.00,740.20,755.85,749.016511404784748228,64622,2487,48402945.00,19733,30.54,19.80,14.85
24-December-2021,762.00,762.00,739.40,746.85,746.508969670896967089,23245,1089,17352601.00,5216,22.44,22.60,-15.15
23-December-2021,761.70,761.70,748.80,754.50,753.113325465372029397,37282,1311,28077571.00,6910,18.53,12.90,-7.20
22-December-2021,739.00,756.50,736.00,754.15,751.198854361440061733,134772,4378,101240572.00,59310,44.01,20.50,15.15
21-December-2021,720.00,737.00,712.90,733.80,728.649656407278358497,41328,1425,30113633.00,11961,28.94,24.10,13.80
20-December-2021,695.00,714.70,693.50,708.15,704.692979563537359747,118269,4813,83343334.00,34586,29.24,21.20,13.15
17-December-2021,731.10,731.55,713.75,716.35,717.599505114243549946,157208,2350,112812383.00,121527,77.30,17.80,-14.75
16-December-2021,745.00,748.80,728.95,733.50,736.485914367025868960,31273,1029,23032124.00,7084,22.65,19.85,-11.50
15-December-2021,746.70,755.50,737.00,739.65,748.496682570770385581,115903,3155,86753011.00,54776,47.26,18.50,-7.05
14-December-2021,731.00,748.45,731.00,747.10,743.275437778468552481,38604,1156,28693405.00,7582,19.64,17.45,16.10
13-December-2021,738.25,751.90,735.25,739.85,742.179365796105050034,68653,2428,50952840.00,24292,35.38,16.65,1.60
10-December-2021,741.60,747.40,735.00,737.70,740.425953837515146141,33837,1062,25053793.00,5295,15.65,12.40,-3.90
9-December-2021,733.00,744.00,729.00,741.60,737.943005231450591318,103413,3313,76312900.00,37048,35.83,15.00,8.60
8-December-2021,732.00,735.30,726.00,728.25,730.575996634059114336,38028,1174,27782344.00,8928,23.48,9.30,-3.75
7-December-2021,724.80,730.55,717.05,726.60,724.509859711519462556,50610,1460,36667444.00,7638,15.09,13.50,1.80
6-December-2021,716.60,733.00,704.50,716.50,721.681124462030098331,178681,5033,128950705.00,46681,26.13,28.50,-0.10
3-December-2021,704.00,717.50,699.30,713.40,712.705531035161697868,243788,5334,173749056.00,105628,43.33,18.20,9.40
2-December-2021,699.75,700.15,687.90,698.20,695.187023600597218220,38177,1305,26540155.00,4084,10.70,12.25,-1.55
1-December-2021,682.00,693.25,681.85,690.25,687.354975796015528893,62593,2729,43023610.00,18456,29.49,11.40,8.25
30-November-2021,689.45,702.80,679.00,681.95,691.749474358438809752,71817,3766,49679372.00,17752,24.72,23.80,-7.50
29-November-2021,690.00,708.65,679.05,689.45,690.490628364628488644,177397,7362,122490966.00,35193,19.84,29.60,-0.55
26-November-2021,725.00,725.70,701.00,704.05,711.777852461771130902,77363,2657,55065270.00,22216,28.72,24.70,-20.95
25-November-2021,725.10,737.65,722.00,727.15,729.226285906312790103,142837,4101,104160495.00,23632,16.54,15.65,2.05
24-November-2021,723.60,736.05,718.20,721.70,729.914603815543071161,68352,2480,49891123.00,14709,21.52,17.85,-1.90
23-November-2021,711.70,728.90,705.50,725.45,720.083233335072433522,57501,1783,41405506.00,6222,10.82,23.40,13.75
22-November-2021,742.00,745.00,707.00,716.50,721.964534507935747971,167092,6056,120634498.00,56366,33.73,38.00,-25.50
18-November-2021,750.00,761.45,740.00,741.60,747.509366976257647319,126188,4415,94326712.00,42411,33.61,21.45,-8.40
17-November-2021,780.00,780.00,752.75,755.80,764.551046171537134714,80006,2396,61168671.00,14628,18.28,27.25,-24.20
16-November-2021,789.95,794.35,777.05,780.00,785.418658556192722010,74636,2136,58620507.00,16525,22.14,17.30,-9.95
15-November-2021,773.80,791.20,769.50,783.95,784.640973645495588304,276651,9825,217071710.00,167022,60.37,21.70,10.15
12-November-2021,770.00,774.00,765.40,769.75,770.140509259259259259,43200,1446,33270070.00,10977,25.41,8.60,-0.25
11-November-2021,775.00,778.00,760.50,764.50,768.551621612575725458,179266,6186,137775175.00,61102,34.08,17.50,-10.50
10-November-2021,748.40,773.95,741.75,771.30,765.245753791822202794,173861,4683,133046392.00,48511,27.90,32.20,22.90
9-November-2021,738.80,753.00,738.80,746.10,748.088772117723185398,89634,3140,67054189.00,46364,51.73,14.20,7.30
8-November-2021,745.00,745.00,731.35,742.85,739.868059819748440130,50485,1261,37352239.00,17387,34.44,13.65,-2.15
4-November-2021,745.00,745.50,732.00,737.50,739.257277694982613015,20130,1346,14881249.00,9715,48.26,13.50,-7.50
3-November-2021,725.35,756.00,719.65,737.40,742.911754962969973735,169052,4372,125590718.00,24652,14.58,36.35,12.05
2-November-2021,725.00,726.20,711.15,720.10,718.233699160748870238,74352,2888,53402112.00,18664,25.10,15.05,-4.90
1-November-2021,745.00,745.00,694.30,726.05,715.868441373224177192,253826,8320,181706023.00,37927,14.94,50.70,-18.95
29-October-2021,732.15,746.00,717.05,740.75,733.901913071975748637,122055,3770,89576398.00,19604,16.06,28.95,8.60
28-October-2021,748.00,748.35,726.35,729.85,736.850532060027285129,109950,3237,81016716.00,20304,18.47,22.00,-18.15
27-October-2021,714.00,747.70,712.40,741.00,732.391166909035782665,178103,5252,130441064.00,25803,14.49,35.30,27.00
26-October-2021,695.00,716.45,693.85,713.25,708.772121483471382732,67005,1886,47491276.00,11714,17.48,22.60,18.25
25-October-2021,704.10,706.65,686.15,694.85,693.418121474204972149,112386,5344,77930489.00,33444,29.76,20.50,-9.25
22-October-2021,709.25,722.30,699.45,704.40,710.126966861680782309,94694,4462,67244763.00,26353,27.83,22.85,-4.85
21-October-2021,717.00,724.00,706.25,717.90,715.117649596152394508,92733,4060,66315005.00,19778,21.33,17.75,0.90
20-October-2021,734.00,734.70,711.65,716.20,730.971819325893706583,599134,5854,437950070.00,504943,84.28,23.05,-17.80
19-October-2021,756.00,759.80,727.55,734.55,745.509358278765201122,133625,5518,99618688.00,61335,45.90,32.25,-21.45
18-October-2021,750.00,761.75,745.30,751.20,753.229140629833570500,161630,5035,121744426.00,82306,50.92,16.45,1.20
14-October-2021,750.00,759.00,745.75,748.75,753.764610378939757452,152135,2294,114673979.00,81466,53.55,13.25,-1.25
13-October-2021,748.00,754.05,741.25,747.45,749.679098026747213003,201292,4915,150904405.00,97453,48.41,12.80,-0.55
12-October-2021,747.65,749.70,738.50,744.80,743.984259684201386735,80621,1986,59980755.00,13018,16.15,11.20,-2.85
11-October-2021,742.15,754.25,740.00,742.40,741.406007711531992850,719442,6680,533398621.00,581146,80.78,14.25,0.25
8-October-2021,729.40,747.00,726.05,738.10,736.402577086535853151,221180,6195,162877522.00,106659,48.22,20.95,8.70
7-October-2021,734.00,734.50,723.10,727.65,728.913938944647201946,210432,4775,153386818.00,98147,46.64,11.40,-6.35
6-October-2021,719.00,744.30,717.15,728.10,732.592306025354360181,609126,13677,446241021.00,260635,42.79,27.15,9.10
5-October-2021,702.85,719.45,701.05,714.90,713.506074124914207275,87420,2332,62374701.00,24447,27.96,18.40,12.05
4-October-2021,715.00,719.00,694.05,702.85,700.492680985265634348,394452,13574,276310739.00,171637,43.51,24.95,-12.15
1-October-2021,704.25,714.15,698.15,712.95,708.492349877719313611,296858,7690,210321622.00,193970,65.34,16.00,8.70
30-September-2021,717.00,719.50,706.15,707.75,711.324104639594826806,88456,4417,62920885.00,38405,43.42,13.35,-9.25
29-September-2021,710.00,722.90,708.90,717.30,715.636218302811318057,76939,3076,55060335.00,19949,25.93,14.00,7.30
28-September-2021,726.90,732.85,710.30,717.20,721.125397130002771914,234495,8603,169100300.00,154276,65.79,22.55,-9.70
27-September-2021,723.00,736.80,716.15,725.90,727.460376682898882841,139640,4653,101582567.00,29232,20.93,20.65,2.90
24-September-2021,726.90,731.75,713.75,719.55,724.119133997935735873,161801,3746,117163200.00,91194,56.36,18.00,-7.35
23-September-2021,729.00,731.80,723.15,726.90,725.189874214436253707,524305,1217,380220677.00,488283,93.13,8.65,-2.10
22-September-2021,722.30,726.00,714.25,724.60,720.552359158766481420,45885,1283,33062545.00,8589,18.72,11.75,2.30
21-September-2021,705.50,727.55,699.80,721.65,714.882218464532340799,211714,6043,151350574.00,46415,21.92,27.75,16.15
20-September-2021,741.65,741.65,701.50,706.00,720.776033803329130248,417947,12385,301246181.00,283112,67.74,40.15,-35.65
17-September-2021,763.90,764.00,736.55,742.95,742.173617923143567014,279326,6408,207308388.00,213872,76.57,27.45,-20.95
16-September-2021,766.65,769.85,752.75,753.90,761.869914758958861932,70154,1814,53448222.00,18233,25.99,17.10,-12.75
15-September-2021,751.50,763.10,751.50,761.95,757.455173650011203226,111575,2835,84513061.00,56707,50.82,11.60,10.45
14-September-2021,762.95,764.55,751.40,752.75,756.714545638330132416,39572,1071,29944708.00,14220,35.93,13.15,-10.20
13-September-2021,756.00,767.25,752.30,755.75,760.491197513788569574,58563,2255,44536646.00,10653,18.19,14.95,-0.25
9-September-2021,767.00,767.00,754.35,757.60,757.761600099385054972,32198,904,24398408.00,11500,35.72,12.65,-9.40
8-September-2021,755.00,772.50,747.85,761.90,764.460677799504355191,191266,5658,146215336.00,77232,40.38,24.65,6.90
7-September-2021,760.00,762.00,746.00,753.70,754.272763490922725994,256024,4290,193111930.00,171338,66.92,16.00,-6.30
6-September-2021,758.00,758.90,749.60,756.20,755.363502280741167622,102379,2120,77333360.00,63542,62.07,9.30,-1.80
3-September-2021,757.50,762.35,747.45,752.70,753.106091981570294891,371357,4364,279671219.00,263852,71.05,14.90,-4.80
2-September-2021,753.00,757.80,746.75,753.75,753.330054312924086363,200873,3944,151323668.00,123919,61.69,11.05,0.75
1-September-2021,740.50,752.25,739.50,748.60,744.922926617455492835,115150,3437,85777875.00,46612,40.48,12.75,8.10
31-August-2021,745.00,747.05,736.00,741.35,742.611204110081020702,164279,3653,121995426.00,87774,53.43,11.05,-3.65
30-August-2021,735.00,744.30,730.05,740.55,737.863509691156363180,95809,3450,70693965.00,36044,37.62,14.25,5.55
27-August-2021,720.50,743.10,720.50,729.70,730.752765428050650490,207382,5529,151544970.00,76953,37.11,22.60,9.20
26-August-2021,729.60,729.80,717.50,719.95,723.006161729519131005,47227,2559,34145412.00,14194,30.05,12.30,-9.65
25-August-2021,732.00,737.65,721.85,726.10,730.683777527527527527,63936,2795,46716998.00,15045,23.53,15.80,-5.90
24-August-2021,720.00,734.85,717.05,732.10,727.038155605269699229,233334,5126,169642721.00,147548,63.23,17.80,12.10
23-August-2021,735.30,737.25,714.80,719.55,724.321396586410539295,77045,2276,55805342.00,14810,19.22,22.45,-15.75
20-August-2021,758.80,758.80,723.00,728.00,736.731688450466112169,125399,3949,92385417.00,30698,24.48,35.80,-30.80
18-August-2021,768.00,768.00,753.80,761.95,760.230659517232663525,55389,1706,42108416.00,8861,16.00,14.20,-6.05
17-August-2021,779.90,779.90,746.00,760.40,763.303289765294759943,92499,3599,70604791.00,23895,25.83,33.90,-19.50
16-August-2021,779.45,784.45,770.25,772.60,774.750558495705257624,83707,3263,64852045.00,28156,33.64,14.20,-6.85
13-August-2021,779.90,784.05,770.75,779.45,778.413901141431888830,81389,3129,63354329.00,23558,28.94,13.30,-0.45
12-August-2021,775.10,785.45,772.65,777.45,780.635295651607014798,76695,2128,59870824.00,11545,15.05,12.80,2.35
11-August-2021,772.00,781.00,757.00,773.50,768.175130466078819506,111140,4061,85374984.00,55527,49.96,24.00,1.50
10-August-2021,783.85,786.95,763.00,770.85,776.768725226953075054,78210,2643,60751082.00,12455,15.92,23.95,-13.00
9-August-2021,774.55,784.45,770.30,777.55,777.639267068022282730,80062,3533,62259355.00,24511,30.62,14.15,3.00
6-August-2021,782.00,791.55,775.65,777.60,783.209262890574771762,124432,3804,97456295.00,33545,26.96,15.90,-4.40
5-August-2021,790.00,790.10,772.20,777.30,776.901997419216086886,74396,2174,57798401.00,11079,14.89,17.90,-12.70
4-August-2021,791.00,798.35,780.65,784.85,787.711296821013115263,83643,2178,65886536.00,19961,23.86,17.70,-6.15
3-August-2021,796.00,796.00,780.65,790.20,786.404496603818356188,101143,3226,79539310.00,18690,18.48,15.35,-5.80
2-August-2021,812.00,812.00,785.60,791.00,794.235739744584588270,228099,7149,181164378.00,47526,20.84,26.40,-21.00
30-July-2021,820.00,834.20,786.35,808.40,809.444471368680512672,383793,10534,310659122.00,101740,26.51,47.85,-11.60
29-July-2021,820.50,820.90,810.10,819.60,816.056676453612386760,79698,2534,65038085.00,20154,25.29,10.80,-0.90
28-July-2021,809.35,818.20,797.00,815.30,806.021583663343949661,154793,3065,124766499.00,79514,51.37,21.20,5.95
27-July-2021,820.00,825.45,806.50,812.50,812.865707131741160309,230042,3201,186993253.00,172034,74.78,18.95,-7.50
26-July-2021,823.50,826.60,807.00,819.60,819.307411785417871783,79522,2014,65152964.00,8365,10.52,19.60,-3.90
23-July-2021,829.70,829.70,816.30,819.15,820.681426235195004707,40358,1384,33121061.00,7485,18.55,13.40,-10.55
22-July-2021,821.00,829.30,816.00,828.00,822.767768713324745956,69870,2490,57486784.00,19103,27.34,13.30,7.00
20-July-2021,833.00,837.00,804.35,815.60,820.051122633320038476,255738,3296,209718234.00,157568,61.61,32.65,-17.40
19-July-2021,830.00,848.65,821.90,832.90,836.249800844975248982,322613,3132,269785057.00,225465,69.89,26.75,2.90
16-July-2021,840.10,852.50,830.85,837.45,840.251677192255927114,193180,5842,162319819.00,48037,24.87,21.65,-2.65
15-July-2021,825.00,839.15,819.40,836.80,829.761307145275990518,147650,4691,122514257.00,61652,41.76,19.75,11.80
14-July-2021,824.90,827.70,818.20,819.90,821.070404831195092292,146382,3661,120189928.00,89500,61.14,9.50,-5.00
13-July-2021,824.00,833.80,823.25,831.55,829.424677509814918676,71320,1944,59154568.00,13302,18.65,10.55,7.55
12-July-2021,824.95,831.25,816.00,821.20,820.843037023980135343,652415,2313,535530310.00,593240,90.93,15.25,-3.75
9-July-2021,811.85,822.95,808.80,814.45,814.355656282767682934,150682,2629,122708739.00,65987,43.79,14.15,2.60
8-July-2021,817.20,824.30,807.80,814.00,812.680836919930114629,234670,4804,190711812.00,128729,54.86,16.50,-3.20
7-July-2021,807.00,821.70,803.80,817.20,814.061342751861535403,457821,8328,372694378.00,240788,52.59,17.90,10.20
6-July-2021,807.00,816.00,801.40,803.65,809.259843149407936500,200063,4191,161902952.00,61561,30.77,14.60,-3.35
5-July-2021,799.35,810.10,798.15,807.75,804.038314229606829988,71801,1675,57730755.00,21194,29.52,11.95,8.40
2-July-2021,793.00,806.50,788.05,799.15,798.293178897804775041,111287,3111,88839653.00,24554,22.06,18.45,6.15
1-July-2021,798.90,798.90,786.50,791.60,792.405708134528104270,68744,1839,54473138.00,5329,7.75,12.40,-7.30
30-June-2021,810.00,810.65,790.25,792.60,801.170052396121642557,57447,1836,46024816.00,9663,16.82,20.40,-17.40
29-June-2021,813.00,818.00,799.50,805.40,808.421289625360230547,105488,2609,85278745.00,15303,14.51,18.50,-7.60
28-June-2021,805.00,812.35,801.55,808.90,807.469993077988001845,86680,2200,69991499.00,9587,11.06,10.80,3.90
